Progress,ResponseId,Q2,Q3,Q4,Q5,Q6_1,Q6_2,Q7_1,Q8_1,Q9_1,Q10,Q11,Q12,Q14,Q13,Q14,Q15_1,Q15_2,Q16,Q17,Q18,Q19_1,Q19_2,Q19_3,Q19_4,Q20,Q21,Q22_1,Q23,Q24,Q25,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q28,Q29,Q30,Q33,Q31,Q32_1,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q34_6,Q34_7,Q34_8,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35_7,Q35_8,Q36_1,Q36_2,Q36_3,Q36_4,Q36_5,Q36_6,Q36_7,Q36_8,Q36_9,Q36_10,Q36_11,Q36_12,Q36_13,Q36_14,Q37_1,Q37_2,Q37_3,Q37_4,Q38_1,Q38_2,Q38_3,Q38_4,Q39_1,Q40,Q41_1,Q41_2,Q41_3,Q41_4,Q41_5,Q42,Q43_1,Q43_2,Q43_3,Q43_4,Q43_5,Q44,Q45,Q46_1,Q46_2,Q46_3,Q46_4,Q46_5,Q47_1,Q47_2,Q47_3,Q47_4,Q47_5,Q47_6,Q47_7,Q47_8,Q47_9,Q47_10,Q47_11,Q47_12,Q47_13,Q47_14,Q47_15,Q47_16,Q48,Q49_1,Q50,Q51_1,Q51_2,Q51_3,Q51_4,Q51_5,Q51_6,Q52_1,Q53_1,Q54_1,Q55_1,Q56_1,Q57,Q58_1,Q59,Q60_1,Q61,Q62_1,Q63,Q64_1,Q65,Q66_1,Q67,Q68_1,Q69,Q70_1,Q71,Q72_1,Q73_1,Q74_1,Q74_2,Q74_3,Q75,Q76_1,Q77_1,Q78,Q79,Q80,Q80_1,Q80_2,Q80_3,Q80_4,Q80_5,Q80_6,Q80_7,Q80_8,Q80_9,Q81_1,Q82_1,Q82_2,Q82_3,Q82_4,Q83,Q84_1,Q85_1,Q86_1,Q87_1,Q87_2,Q87_3,Q87_4,Q87_5,Q87_6,Q87_7,Q87_8,Q88,Q89,Q90,Q91,Q92,Q93_1,Q93_2,Q93_3,Q93_4,Q93_5,Q93_6,Q93_7,Q93_8,Q93_9,Q94_1,Q94_2,Q94_3,Q94_4,Q94_5,Q94_6,Q94_7,Q95,Q96_1,Q96_2,Q96_3,Q96_4,Q96_5,Q96_6,Q96_7,Q96_8,Q97_1,Q97_2,Q97_3,Q97_4,Q97_5,Q98,Q99,Q100,Q101_1,Q102_1,Q103_1,Q104_1,Q105_1,Q105_2,Q105_3,Q105_4,Q106,Q107_1,Q108_1,Q108_2,Q108_3,Q108_4,Q109_1,Q109_2,Q109_3,Q109_4,Q109_5,Q109_6,Q109_7,Q109_8,Q109_9,Q109_10,Q109_11,Q109_12,Q109_13,Q109_14,Q110_1,Q111_1,Q111_2,Q111_3,Q111_4,Q111_5,Q112,Q113,Q113_1,Q113_2,Q113_3,Q113_4,Q114_1,Q115,Q115_1,Q115_2,Q115_3,Q115_4,Q115_5,Q116_1,Q117_1,Q117_2,Q117_3,Q117_4,Q118,Q119,Q120,Q121,Q122,Q123,Q124,Q125_1,Q126,Q127_1,Q128,Q129,Q130_1,Q131_1,Q132_1,Q132_2,Q133_1,Q133_2,Q133_3,Q133_4,Q133_5,Q133_6,Q133_7,Q134_1,Q134_2,Q134_3,Q134_4,Q134_5,Q135_1,Q136_1,Q136_2,Q136_3,Q136_4,Q136_5,Q136_6,Q137,Q138_1,Q138_2,Q138_3,Q138_4,Q138_5,Q138_6,Q138_7,Q139,Q139_1,Q139_2,Q139_3,Q140,Q141_1,Q142,Q143,Q144,Q145_1,Q145_2,Q145_3,Q145_4,Q145_5,Q145_6,Q145_7,Q146_1,Q147_1
100,R_2Pvqx98FFryfsjg,1199,2,39,2,White,0,2,0,0,2,,7,5,,3,5,3,1,5,1,40,27,13,3,5,2,,1,1,1,1,2,2,1,1,1,2,2,2,2,2,,4,5,5,8,8,9,10,12,,,,,,,,,5,5,5,5,5,5,5,5,3,2,2,4,1,3,5,5,5,5,2,4,2,2,60,1,Swimming,,,,,,,,,,,1,3,4,5,4,4,2,2,4,5,3,2,4,4,3,3,2,2,2,3,4,4,2,1,100,0,,,,,,,0,,,,,1,6,1,7,1,8,1,12,1,18,1,14,1,16,1,24,500,100,200,200,3,180,30,2,4,7,0,0,0,0,0,0,1,0,0,21,100,0,0,0,,,,,,6,1,5,2,4,3,,2,2,1,2,3,2,2,4,3,3,2,1,2,,4,4,2,5,2,1,,4,5,5,4,5,5,2,5,5,2,1,1,2,,4,2,4,4,30,,6,5,5,4,2,1,6,5,5,4,2,1,3,3,4,1,1,5,5,4,4,5,3,4,5,5,1,2,5,2,3,1,2,0,1,0,0,12,"1,4,5",1,0,0,1,1,30,10,0,20,0,2,1,17,1,3,2,1,180,4,7,1,2,60,12,5,3,5,1,,3,1,2,4,4,4,1,2,4,100,,,,,,,2,3,3,3,3,1,5,2,3,0,0,1,4,0,,2,5,5,5,1,4,5,2,3,11,1
100,R_2TOcAVHs0Si9jhJ,846,2,38,2,White,0,2,0,0,2,,6,4,,3,4,,2,3,1,40,12,14,2,5,2,,1,2,2,2,2,2,2,1,1,3,1,2,2,2,,2,4,6,8,8,9,11,13,,,,,,,,,5,5,5,5,5,5,5,5,2,1,1,1,1,1,5,5,5,5,1,2,2,2,1200,2,,,,,,1,Swimming,Soccer,Dancing,,,1,3,5,1,2,2,2,2,4,2,2,3,4,3,4,3,2,2,2,3,5,5,3,1,100,0,,,,,,,0,,,,,1,4,1,12,1,14,1,14,1,21,1,21,1,23,2,,400,100,300,300,1,500,20,4,3,"2,3,5,6,7,8",0,1,1,0,1,1,1,1,0,14,100,0,0,0,,,,,,,,,,,,,,4,2,2,4,3,2,5,1,4,5,2,3,,3,3,4,4,4,2,,5,4,4,4,4,4,4,4,4,2,4,2,3,,3,1,1,4,30,,6,5,3,3,3,1,3,3,2,2,2,1,4,4,3,1,4,5,4,3,4,3,3,2,5,20,4,2,4,1,2,1,2,0,1,0,0,13,4,0,0,0,1,0,20,0,0,20,2,2,1,7,3,2,2,2,300,2,8,1,2,10,25,1,1,5,1,3,4,3,3,3,4,4,3,4,3,100,,,,,,,1,4,4,,2,1,3,3,"1,2",1,1,0,2,1,3,2,4,1,2,5,5,5,1,2,8,1
100,R_1DI2bqvM7Ig5OFP,789,2,39,2,White,0,2,0,0,2,,4,4,4,2,4,4,2,3,2,,,,,,1,27,1,2,1,2,1,2,2,4,4,1,2,2,4,2,,3,3,6,7,8,11,11,12,,,,,,,,,5,5,5,5,5,5,5,5,5,1,1,1,3,1,4,4,4,5,4,4,4,3,720,2,,,,,,2,,,,,,2,2,5,1,5,4,1,3,3,3,3,2,1,2,3,2,3,2,2,3,3,3,2,1,100,0,,,,,,,0,,,,,1,,1,23,1,9,1,8,1,22,1,24,1,25,2,,,99,100,110,2,120,60,2,4,"1,3,4,6,7,8,9",1,0,1,1,0,1,1,1,1,21,99.99,0.1,0,0,,,,,,,4,,2,3,1,,,,2,2,4,5,2,4,2,3,2,1,3,,4,4,1,3,1,2,,4,2,2,2,2,2,1,2,2,1,4,1,4,,1,5,1,0,0,,15,5,3,5,3,1,5,5,2,5,2,4,,2,,,4,4,3,2,1,,3,1,4,,,,,,,2,3,0,0,1,0,8,"1,3,4",1,0,1,1,0,90,90,,,,2,2,,3,2,2,2,,2,,1,2,,,4,4,3,1,3,4,3,3,5,5,4,2,3,4,100,,,,,,,1,3,3,,,,4,4,"1,2,3",1,1,1,2,7,2,2,4,2,2,2,4,4,2,3,11,1
100,R_DbYLvL0JZL331a9,1328,1,36,2,White ,1,2,0,0,2,,6,6,5,2,1,3,2,3,1,0,20,14,1,4,2,,2,,,,,,,,,,,,,2,,0,1,8,9,10,11,12,14,,,,,,,,,5,5,5,5,5,5,5,5,5,4,4,3,5,5,5,5,5,5,2,2,2,3,250,1,Swimming,,,,,,,,,,,3,3,5,5,5,5,4,2,2,2,2,2,1,2,2,2,2,2,1,4,4,4,2,1,100,0,,,,,,,0,,,,,2,,1,,1,10,1,10,1,30,1,,2,,1,30,3000,100,3000,,3,200,20,2,4,"5,7,9",0,0,0,0,1,0,1,0,1,30,100,0,0,0,,,,,,,,,,,,,,5,2,2,4,4,3,3,2,4,4,2,3,,4,2,2,4,3,2,,4,3,4,3,4,4,3,4,2,4,2,2,1,,4,2,3,5,0,,24,4,3,4,2,1,24,4,3,4,3,1,4,4,2,1,2,5,5,4,4,4,4,4,4,15,1,1,4,2,2,1,2,0,1,0,0,12,4,0,0,0,1,0,60,10,,30,20,2,1,16,1,2,2,2,100,3,8,2,,8,,4,4,5,1,3,5,,3,4,5,3,3,2,3,100,,,,,,,1,4,4,3,3,2,3,3,"1,2,3",1,1,1,1,5,3,2,4,2,3,2,5,4,1,2,11,0
100,R_1F50ckATedPMhdV,258,1,34,2,White ,1,2,0,0,2,,6,6,,2,4,5,2,2,2,,,,,,2,,1,2,2,3,4,4,4,4,4,3,2,2,4,2,,6,6,0,5,6,8,6,0,,,,,,,,,5,1,3,2,2,1,3,3,1,1,1,1,1,1,,5,5,5,,5,5,5,120,2,,,,,,1,Swimming,Hockey ,Soccer,,,3,3,1,1,1,1,1,2,4,4,2,2,2,1,2,2,2,2,2,4,4,1,2,1,100,0,,,,,,,0,,,,,1,5,1,8,1,8,1,8,1,8,2,,2,,2,,5,100,1,1,2,120,20,2,2,"1,2,3,4,5,7,8,9",1,1,1,1,1,0,1,1,1,40,100,0,0,0,,,,,1,2,3,4,5,6,7,8,3,4,2,,3,5,4,4,4,4,4,2,3,,5,4,4,4,5,2,,4,2,2,2,2,2,2,2,2,,,,4,,,5,,4,2,,12,5,4,4,3,1,2,5,4,4,5,2,,,2,,2,4,4,4,,2,1,1,1,10,2,2,,2,,1,4,0,0,0,1,8,3,0,0,1,0,0,10,0,0,0,10,1,3,11,1,2,2,2,120,2,1,1,1,10,24,4,2,5,1,5,5,5,3,3,5,4,4,4,2,100,,,,,,,1,2,5,2,2,1,2,4,"1,2,3",1,1,1,1,0,,2,4,2,2,4,4,4,2,1,12,0
100,R_R5nJAFdhhZatWYF,1097,1,28,2,Jewish,1,2,0,2,2,,5,6,4,3,5,3,2,4,1,30,28,8,6,5,1,0,1,3,4,4,2,1,3,1,1,5,1,2,4,2,,,,8,,,,,15,,,,,,,,,5,5,5,5,5,5,5,5,4,4,5,4,2,1,5,5,5,5,5,5,5,5,150,2,,,,,,2,,,,,,1,1,5,1,5,5,3,2,2,2,2,,,2,2,2,2,2,2,4,3,5,2,2,95,1,Hebrew,5,,,,,5,,0,0,8,2,,1,8,1,9,1,,1,14,1,14,2,,1,18,5000,100,5000,5250,2,360,20,1,5,"4,5,7,9",0,0,0,1,1,0,1,0,1,20,100,0,0,0,2,,,,,,2,1,,,3,,,5,2,2,4,2,2,5,2,5,5,1,2,4,2,2,5,4,5,1,,5,2,4,1,4,2,1,4,1,5,2,4,1,,5,5,5,10,30,25,6,5,4,2,2,1,4,5,4,3,3,2,4,4,5,1,2,5,5,3,4,,2,4,4,10,1,1,4,,3,1,2,0,1,0,0,,,,,,,,0,0,0,0,5,2,1,,1,,,1,60,5,,2,,,,5,1,5,1,3,4,5,3,3,2,5,5,5,2,100,,,,,,,2,5,5,4,,,4,2,3,0,0,1,2,0,,2,5,3,3,1,5,4,2,1,10,1
100,R_Uruu2Ix0Y6TSOnn,213,2,25,2,White ,1,2,0,0,2,,5,4,4,1,2,5,2,1,2,,,,,,2,,1,2,1,2,5,3,2,2,2,4,1,2,2,2,,5,4,5.5,6,6,0,0,0,,,,,,,,,5,2,1,,,,4,4,,,,,,,5,5,5,,5,5,,,500,2,,,,,,1,Dance,Gymnastics,Hockey,Social grousp,,3,3,,,,,,2,5,5,,4,,,4,,3,,5,4,,,3,1,100,0,,,,,,,0,,,,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,1000,,5,2,"1,2,3,5,7,9",1,1,1,0,1,0,1,0,1,2,100,0,0,0,,,,,,,,,,,,,,,2,,4,5,4,,5,,,1,3,,5,4,,5,,2,,,2,5,1,5,4,2,5,1,,2,1,2,,,5,,0,0,,24,5,5,5,5,1,8,5,4,2,1,,,,,,,,,,,,,,,,,,,,,1,4,0,0,0,1,,,,,,,,5,,,5,,2,,16,1,2,2,2,600,3,4,1,1,10,,5,1,1,1,1,1,1,,,5,4,5,5,2,100,,,,,,,1,,,,,,1,5,3,0,0,1,1,0,,3,2,2,2,4,5,4,4,5,12,3
100,R_1fd8zPlFmg6r78U,594,2,40,1,Trinidadian,1,3,6,0,2,,5,3,3,3,3,3,2,3,2,,,,,,2,,2,,,,,,,,,,,,,2,,4,4,7,9,9,12,8,12,2,6,4,4,4,4,4,4,5,4,5,,5,4,4,5,1,1,1,,1,,2,2,5,4,2,5,,2,420,2,,,,,,2,,,,,,2,1,2,,1,,,2,4,2,2,1,3,,2,,2,,2,2,4,1,2,1,100,0,,,,,,,0,,,,,1,6,1,8,1,6,1,8,1,10,1,12,2,,2,,300,100,350,350,3,240,5,4,4,"2,3,4",0,1,1,1,0,0,0,0,0,14,100,0,0,0,,,,,,,,,,,,,,4,2,2,3,3,2,5,4,5,4,3,2,,4,2,4,4,4,2,,3,2,4,2,5,5,2,5,2,4,2,1,4,,4,5,5,1,1,49,4,5,4,5,2,1,24,5,3,5,2,1,5,5,2,,2,5,4,2,4,2,2,4,5,45,2,3,,3,,1,4,0,0,0,1,13,3,0,0,1,0,0,25,0,0,25,0,2,1,15,2,2,3,3,45,2,12,1,1,25,14,3,3,4,1,3,3,5,3,3,5,4,3,3,3,100,,,,,,,1,3,4,,,,4,2,"1,2,3",1,1,1,1,0,,2,2,2,2,3,5,4,2,2,11,1
100,R_3r0zIHkmeRnyLTr,1638,1,37,2,White ,1,1,1,0,2,,2,1,1,2,5,1,2,3,1,15,3,4,,1,2,,1,3,5,2,1,1,1,1,4,1,1,2,3,2,,2,6,7,6,6,7,8,10,2,5,6,5,6,8,9,11,5,5,5,5,5,5,5,5,5,4,5,4,2,5,5,5,5,5,5,5,5,5,8,1,swimming,,,,,,,,,,,2,3,5,5,5,5,3,1,3,1,1,1,2,2,2,1,2,2,1,4,2,5,1,2,90,1,French,10,,,,,10,0,0,10,48,2,,1,14,1,8,1,8,,,1,16,1,36,1,40,500,95,,,3,360,30,2,2,,,,,,,,,,,7,90,10,0,0,2,,,,8,7,1,4,1,8,3,,,5,2,2,4,5,2,5,2,4,4,1,1,,2,2,2,2,2,1,,2,2,5,2,5,5,1,5,1,5,1,1,2,,2,4,5,6,40,10,,5,3,3,2,2,,,,,,1,4,4,2,1,1,5,5,4,5,2,3,5,5,10,1,1,4,1,5,1,,,,,,,,,,,,,2,30,,30,60,2,1,12,2,2,2,2,250,2,2,2,,2,36,4,1,3,1,3,1,3,3,3,5,3,3,3,3,100,,,,,,,1,3,5,2,3,3,3,3,"1,2,3",1,1,1,,0,,2,,1,1,5,5,4,4,1,10,1
100,R_3Gct3FDXAjNMwoe,1080,2,32,2,Italian,1,2,0,1,2,,4,3,4,4,4,5,,1,2,,,,,,2,,1,2,1,1,1,1,1,1,1,1,2,2,4,2,,4,5,6,7,7,8,8,10,,,,,,,,,5,5,5,5,5,5,4,5,5,3,2,1,5,1,5,5,5,5,1,2,2,2,240,2,,,,,,1,Gymnastics,,,,,1,2,5,2,5,4,2,1,2,2,2,1,2,2,1,2,1,1,2,4,4,5,1,2,2,1,French,98,,,,,98,,1,100,1,2,,1,10,1,6,1,10,1,15,1,15,1,20,1,24,300,2,10,100,2,240,60,2,4,,,,,,,,,,,3,5,95,0,0,2,,,,7,4,7,7,8,2,8,,2,5,1,1,4,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,2,1,2,5,4,56,12,2,2,2,2,1,24,2,2,2,2,1,3,3,1,,2,5,5,5,3,2,3,4,5,60,1,1,2,1,3,1,1,1,0,0,0,10,,,,,,,120,90,0,30,0,2,2,9,2,2,3,2,120,1,3,1,1,120,1,4,3,1,1,3,3,3,3,4,4,4,3,3,3,100,,,,,,,2,3,5,3,3,3,3,3,,,,,2,1,2,2,5,2,2,4,5,4,1,1,12,0
100,R_87yxvyXTrtsWoHn,1208,2,35,2,West Indian ,1,3,1,0,2,,6,6,,1,5,1,2,5,2,,,,,,1,25,1,4,4,4,3,3,1,1,3,1,2,2,2,1,24,2,6,7,8,8,9,11,11,3,7,10,12,12,13,13,19,5,5,5,5,5,5,5,5,5,5,5,5,5,,5,5,5,5,5,5,5,5,100,1,Swimming ,Gymnastics,Art ,Taekwando ,Dance,,,,,,,4,1,5,5,5,5,5,1,5,4,2,1,1,2,2,2,2,2,2,2,2,2,2,1,100,0,,,,,,,0,,,,,1,6,1,7,1,6,1,5,1,12,1,25,1,12,1,12,500,100,100,100,1,500,20,3,5,"1,3,4,6,7,9",1,0,1,1,0,1,1,0,1,50,100,0,0,0,2,,,,8,7,7,4,5,3,2,1,3,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,10,10,10,10,5,5,5,2,1,,3,3,3,3,1,5,5,5,3,3,3,3,3,3,3,3,3,3,60,4,,,,,1,3,0,0,1,0,6,4,0,0,0,1,0,,0,0,0,10,1,1,25,1,3,1,1,200,4,10,1,3,10,24,3,3,,,,,,,,,,2,2,4,100,,,,,,,1,,,,,,,,3,0,0,1,2,0,,2,4,1,1,5,5,5,5,5,9,2
100,R_1rOBZa1V3UWo1YE,133,1,32,2,White ,1,2,1,0,2,,5,5,3,2,4,5,2,4,2,,,,,,2,,1,4,2,2,3,2,4,2,1,5,2,2,3,2,,3,4,,4,,,,,3,4,8,7,7,8,11,13,5,,1,,5,,5,3,,,,,,,5,4,,5,4,5,4,4,180,2,,,,,,1,Gymnastics ,,,,,1,3,,,,,,,4,3,,,,,,,2,,3,4,5,,2,1,100,0,,,,,,,0,,,,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,3,300,60,3,3,"1,2,5,7,9",1,1,0,0,1,0,1,0,1,4,100,0,0,0,1,1,1,0.5,,,,,,,,,,3,2,,4,4,3,,4,4,,2,5,,4,4,,4,,1,,3,2,4,2,4,4,2,5,2,,5,1,5,,1,5,5,2,1,30,6,5,4,5,4,1,4,5,4,5,2,1,,,,,,5,5,5,4,,,,,5,4,2,2,1,,1,4,0,0,0,1,,5,0,0,0,0,1,0,,,,,2,3,,1,,,,300,2,3,2,,60,,4,,3,1,3,5,5,,,5,4,3,3,3,100,,,,,,,1,,5,5,,,5,2,3,0,0,1,2,0,,2,3,2,2,3,5,4,2,2,12,1
100,R_1FJp0uIAPuc3OiN,1765,1,37,2,Indian,1,2,0,0,1,my child has hard time speaking full sentences. with his age he speaks less than other kids because his pronunciation of each word is not fully developed ,5,3,7,4,5,2,2,4,1,7,13,30,15,3,2,,1,4,3,3,4,2,1,4,5,3,1,2,3,2,,4,5,6,8,8,9,10,14,,,,,,,,,5,5,5,5,5,5,5,5,5,5,4,1,2,2,5,5,5,5,5,5,5,5,120,2,,,,,,1,swimming,karate,,,,1,3,4,5,5,3,1,3,3,2,1,2,2,2,3,2,3,2,2,1,2,5,2,2,50,1,Gujurati,70,,,,,50,,4,20,4,1,,1,20,1,13,1,16,2,,1,16,1,45,2,,7,100,7,7,4,240,0,5,4,"1,3,5,7,8",1,0,1,0,1,0,1,1,0,4,100,0,0,0,,,,,6,5,7,5,3,3,2,,3,5,2,3,4,1,1,2,2,1,1,2,2,,3,1,1,5,2,2,,2,1,5,2,5,5,1,5,1,4,2,2,2,,2,1,3,5,0,,16,5,5,5,1,1,16,5,5,5,1,1,5,5,5,2,1,5,2,5,5,1,5,5,5,20,1,1,4,2,5,1,"1,2,3",1,1,1,0,28,"3,4",0,0,1,1,0,360,300,30,30,0,2,1,9,2,2,2,2,200,2,0.75,1,1,30,30,5,5,4,1,4,4,3,4,5,5,4,2,2,5,100,,,,,,,2,1,1,3,2,2,5,2,"1,2,3",1,1,1,2,2,2,2,3,2,1,2,5,5,1,1,8,2
100,R_1jDuUOzXxQVe5Qi,1314,2,39,2,West Indian ,1,2,0,1,2,,7,6,,1,5,1,2,5,2,,,,,,2,,1,1,1,1,1,1,1,1,1,1,2,2,2,1,8,3,4,6,10,11,12,14,18,,,,,,,,,5,5,5,5,5,5,5,3,4,4,5,5,4,1,5,5,5,5,5,5,5,5,0,2,,,,,,2,,,,,,1,1,2,1,5,5,1,2,4,3,2,2,1,3,2,2,3,2,2,2,2,2,3,1,100,0,,,,,,,0,,,,,2,,1,20,1,,1,11,1,24,1,22,1,25,1,36,500,100,500,500,2,600,10,2,2,"1,3,4,5,7,8",1,0,1,1,1,0,1,1,0,7,100,0,0,0,2,,,,8,8,8,8,8,8,8,,,1,1,1,4,5,1,5,4,5,5,3,1,,5,2,2,5,3,1,,5,2,5,2,5,2,2,5,2,5,2,1,1,,5,5,5,2,0,0,16,5,5,5,5,1,16,5,5,5,5,2,2,2,2,2,2,5,4,3,3,4,4,4,4,120,1,1,2,1,4,3,2,0,1,0,0,18,4,0,0,0,1,0,120,30,,60,30,2,1,15,1,2,2,2,240,2,3,2,,120,6,1,2,5,4,4,3,5,1,4,1,1,1,1,1,100,,,,,,,2,5,5,5,5,5,5,1,"1,2",1,1,0,1,0,,2,5,4,4,1,1,1,4,5,10,3
100,R_3mkkSY40QwfaVhW,503,2,37,2,Chinese,1,2,1,0,2,,3,2,2,3,5,1,1,4,2,,,,,,2,,1,1,1,1,1,2,2,4,2,1,1,1,2,2,,4,4,0,8,10,12,13,15,4,6,0,6,7,11,13,15,4,1,2,2,3,3,3,5,1,1,1,1,1,1,2,2,3,4,2,2,4,4,60,2,,,,,,1,Montessori,Swimming,,,,2,2,1,1,1,1,1,2,3,2,1,1,1,,2,1,1,1,2,1,2,1,1,1,100,0,,,,,,,0,,,,,1,3,1,6,1,5,1,5,1,4,1,14,2,,2,,10,100,5,5,1,30,10,2,1,"2,3,5",0,1,1,0,1,0,0,0,0,4,100,0,0,0,1,1,1,1,8,1,1,1,1,1,1,,,4,2,2,4,5,2,4,3,5,1,5,3,,5,2,5,2,1,4,,3,5,2,5,4,1,1,5,2,2,1,1,5,1,5,5,2,15,5,24,2,4,2,5,2,1,1,2,2,5,1,1,5,5,2,1,5,5,5,2,5,5,1,5,5,10,5,5,5,1,5,1,4,0,0,0,1,5,3,0,0,1,0,0,60,10,60,30,0,2,1,15,1,2,2,3,30,4,2,1,3,60,18,5,5,3,5,3,3,5,4,5,4,3,2,2,4,100,,,,,,,2,5,5,5,5,5,5,2,3,0,0,1,1,0,,2,3,2,2,2,4,4,2,1,12,0
100,R_30bLnFdEZ6C0p57,1524,2,42,2,Chinese,1,2,1,0,2,,4,4,5,3,4,3,2,5,1,30,15,21,10,5,2,,1,4,4,5,1,1,5,2,1,1,1,2,2,2,,2,10,10,12,11,11,13,14,1,10,10,7,8,10,11,12,5,5,5,5,5,5,5,5,5,3,3,3,3,4,4,4,4,4,3,3,3,3,360,1,Swimming,,,,,,,,,,,1,1,5,5,5,5,2,2,3,2,2,2,3,2,3,2,2,2,2,4,3,4,2,1,100,0,,,,,,,0,,,,,1,10,1,18,1,12,1,12,1,36,1,,1,42,1,48,100,100,100,0,3,360,5,2,4,9,0,0,0,0,0,0,0,0,1,5,100,0,0,0,1,1,1,0.5,,,,,,,,,,4,2,2,4,3,2,5,1,5,4,1,1,,5,2,3,4,4,1,,4,3,4,2,4,4,2,4,2,4,2,1,2,,4,4,3,20,30,30,6,5,3,4,2,1,6,5,4,4,2,1,2,3,4,1,1,5,5,5,2,2,3,3,3,0,4,2,5,2,4,1,2,0,1,0,0,36,3,0,0,1,0,0,80,30,,50,,2,1,16,2,2,2,2,60,4,10,2,,90,48,4,2,4,3,3,3,3,3,3,4,4,3,2,3,100,,,,,,,2,4,4,3,3,4,4,4,3,0,0,1,2,1,3,2,3,1,1,5,2,4,1,1,9,0
100,R_eY8aIaeHGzavZ0R,488,2,47,2,White ,1,1,0,0,2,,6,,3,3,4,2,2,4,1,40,7,10,3,5,2,,1,3,3,3,2,3,3,3,,3,2,2,4,2,,3,8,6,4,6,8,6,10,,,,,,,,,5,5,5,5,5,5,5,5,3,3,3,,1,,5,5,5,5,5,5,5,5,480,2,,,,,,1,Dance ,Take kwon do,Tennis,,,2,4,,,,,,1,3,2,2,1,,,2,2,1,1,1,2,3,4,1,1,100,0,,,,,,,0,,,,,1,4,1,8,1,15,1,15,2,,2,,2,,2,,100,100,1,1,1,120,30,3,3,"1,2,3,5,8,9",1,1,1,0,1,0,0,1,1,5,100,0,0,0,,,,,,,,,,,,,,4,2,2,4,5,2,2,4,4,5,2,2,,3,2,3,4,2,2,,5,5,5,5,5,5,2,5,2,4,2,2,1,,,5,5,1,1,,6,5,4,5,3,2,,,,,,1,,2,4,1,,5,5,4,,,,5,5,5,1,,,,,1,4,0,0,0,1,13,4,0,0,0,1,0,60,60,,,,1,1,18,1,2,2,2,120,2,3,1,2,30,6,1,1,3,1,,,3,3,3,4,4,3,3,3,100,,,,,,,2,3,4,3,,1,4,2,3,0,0,1,2,0,,2,4,1,2,5,5,4,2,2,9,1
100,R_3nisOmdqL2wcAi2,968,1,34,2,West Indian,1,2,0,0,2,,5,5,,4,5,1,2,4,1,40,3,2.5,2,5,2,,1,1,1,2,4,5,1,1,1,4,2,2,4,1,11,2,12,8,10,10,11,13,15,,,,,,,,,5,5,5,5,5,5,5,5,5,,4,1,5,4,5,5,5,5,4,4,4,5,600,2,,,,,,1,Swimming,,,,,3,5,5,5,5,5,1,1,2,5,2,3,5,2,5,3,3,5,2,2,5,1,4,1,100,0,,,,,,,0,,,,,2,,1,18,1,8,1,18,1,20,1,18,1,24,1,24,250,100,250,250,4,300,60,2,4,"1,3,5",1,0,1,0,1,0,0,0,0,7,100,0,0,0,,,,,1,,,,,,,,,5,5,2,4,2,2,5,5,5,5,1,1,,5,3,2,5,2,1,,2,4,4,2,3,3,1,3,1,5,2,1,1,,3,5,4,12,40,,3,5,3,2,2,1,3,5,3,2,2,2,4,4,5,1,2,5,5,5,3,5,3,4,5,30,2,2,2,2,2,1,"1,2,3",1,1,1,0,18,,,,,,,15,0,0,20,5,2,1,17,1,2,2,2,500,2,10,2,,0,6,1,1,5,1,,5,5,3,4,5,3,5,5,1,100,,,,,,,2,5,5,4,,,3,3,"2,3",0,1,1,1,0,,2,4,1,2,3,5,5,1,1,10.5,0
100,R_2YEwJPuPUZ2jHbe,630,1,33,2,Italian,1,2,0,0,2,,6,3,,2,5,2,2,2,1,24,5,18,4,5,2,,1,3,2,4,1,1,2,2,2,4,2,2,1,2,,5,6,6,7,7,9,10,11,,,,,,,,,5,5,5,5,5,5,5,5,5,3,4,3,4,1,5,5,5,5,5,5,5,5,120,1,swimming,music,,,,,,,,,,1,3,2,1,2,2,1,2,2,2,2,1,3,3,3,,3,2,2,2,2,2,2,1,100,0,,,,,,,0,,,,,1,12,1,15,1,12,1,15,1,18,1,18,1,20,2,,50,100,50,,3,120,60,2,3,1,1,0,0,0,0,0,0,0,0,7,100,0,0,0,,,,,1,,,,,,,,1,3,3,2,4,5,5,5,5,5,5,2,2,,5,5,5,5,5,2,,2,2,3,2,4,4,4,2,2,5,5,3,3,,2,2,2,10,0,,0,5,5,5,5,1,4,5,5,5,5,1,2,2,2,1,1,2,2,2,2,2,2,2,2,10,2,2,2,1,2,1,"1,2,3",1,1,1,0,12,3,0,0,1,0,0,30,10,10,,30,1,1,18,1,2,2,2,60,4,5,1,3,60,15,4,4,4,1,4,4,4,4,5,4,4,3,3,3,100,,,,,,,1,4,4,4,4,4,4,4,"1,2,3",1,1,1,2,3,2,2,2,4,4,3,5,5,3,4,11,1
